"","state","region","gender","age","race","hisp","edu","n"
"2832","IA","Midwest","Female","45","Other",1,0,5
"2833","IA","Midwest","Female","45","Other",1,1,3
"2834","IA","Midwest","Female","45","White",0,0,141
"2835","IA","Midwest","Female","45","White",0,1,298
"2836","IA","Midwest","Female","45","White",1,0,4
"2837","IA","Midwest","Female","45","White",1,1,3
"2838","IA","Midwest","Female","55","API",0,0,2
"2839","IA","Midwest","Female","55","API",0,1,3
"2840","IA","Midwest","Female","55","Black",0,0,3
"2841","IA","Midwest","Female","55","Black",0,1,3
"2842","IA","Midwest","Female","55","Native",0,0,4
"2843","IA","Midwest","Female","55","Native",0,1,3
"2844","IA","Midwest","Female","55","Native",1,1,1
"2845","IA","Midwest","Female","55","Other",0,0,2
"2846","IA","Midwest","Female","55","Other",0,1,3
"2847","IA","Midwest","Female","55","Other",1,0,5
"2848","IA","Midwest","Female","55","White",0,0,369
"2849","IA","Midwest","Female","55","White",0,1,373
"2850","IA","Midwest","Female","55","White",1,0,2
"2851","IA","Midwest","Female","55","White",1,1,1
"2852","IA","Midwest","Female","65","API",0,0,4
"2853","IA","Midwest","Female","65","Black",0,0,3
"2854","IA","Midwest","Female","65","Other",0,0,2
"2855","IA","Midwest","Female","65","Other",0,1,2
"2856","IA","Midwest","Female","65","White",0,0,311
"2857","IA","Midwest","Female","65","White",0,1,274
"2858","IA","Midwest","Female","65","White",1,0,2
"2859","IA","Midwest","Female","75","API",0,0,1
"2860","IA","Midwest","Female","75","Black",0,0,1
"2861","IA","Midwest","Female","75","Black",0,1,1
"2862","IA","Midwest","Female","75","Native",0,1,1
"2863","IA","Midwest","Female","75","Other",0,1,1
"2864","IA","Midwest","Female","75","White",0,0,260
"2865","IA","Midwest","Female","75","White",0,1,122
"2866","IA","Midwest","Female","75","White",1,0,1
"2867","IA","Midwest","Female","NA","API",0,0,25
"2868","IA","Midwest","Female","NA","API",1,0,1
"2869","IA","Midwest","Female","NA","Black",0,0,16
"2870","IA","Midwest","Female","NA","Black",1,0,2
"2871","IA","Midwest","Female","NA","Native",1,0,1
"2872","IA","Midwest","Female","NA","Other",0,0,39
"2873","IA","Midwest","Female","NA","Other",1,0,18
"2874","IA","Midwest","Female","NA","White",0,0,935
"2875","IA","Midwest","Female","NA","White",0,1,66
"2876","IA","Midwest","Female","NA","White",1,0,48
"2877","IA","Midwest","Male","18","API",0,0,10
"2878","IA","Midwest","Male","18","API",0,1,8
"2879","IA","Midwest","Male","18","Black",0,0,16
"2880","IA","Midwest","Male","18","Black",0,1,4
"2881","IA","Midwest","Male","18","Native",0,0,1
"2882","IA","Midwest","Male","18","Other",0,0,14
"2883","IA","Midwest","Male","18","Other",0,1,3
"2884","IA","Midwest","Male","18","Other",1,0,11
"2885","IA","Midwest","Male","18","Other",1,1,6
"2886","IA","Midwest","Male","18","White",0,0,218
"2887","IA","Midwest","Male","18","White",0,1,138
"2888","IA","Midwest","Male","18","White",1,0,12
"2889","IA","Midwest","Male","18","White",1,1,4
"2890","IA","Midwest","Male","25","API",0,0,9
"2891","IA","Midwest","Male","25","API",0,1,9
"2892","IA","Midwest","Male","25","Black",0,0,9
"2893","IA","Midwest","Male","25","Black",0,1,11
"2894","IA","Midwest","Male","25","Native",0,0,2
"2895","IA","Midwest","Male","25","Other",0,0,5
"2896","IA","Midwest","Male","25","Other",0,1,5
"2897","IA","Midwest","Male","25","Other",1,0,4
"2898","IA","Midwest","Male","25","Other",1,1,2
"2899","IA","Midwest","Male","25","White",0,0,195
"2900","IA","Midwest","Male","25","White",0,1,282
"2901","IA","Midwest","Male","25","White",1,0,12
"2902","IA","Midwest","Male","25","White",1,1,5
"2903","IA","Midwest","Male","35","API",0,0,6
"2904","IA","Midwest","Male","35","API",0,1,9
"2905","IA","Midwest","Male","35","Black",0,0,13
"2906","IA","Midwest","Male","35","Black",0,1,8
"2907","IA","Midwest","Male","35","Black",1,0,1
"2908","IA","Midwest","Male","35","Native",0,0,1
"2909","IA","Midwest","Male","35","Other",0,0,1
"2910","IA","Midwest","Male","35","Other",0,1,2
"2911","IA","Midwest","Male","35","Other",1,0,7
"2912","IA","Midwest","Male","35","Other",1,1,1
"2913","IA","Midwest","Male","35","White",0,0,223
"2914","IA","Midwest","Male","35","White",0,1,282
"2915","IA","Midwest","Male","35","White",1,0,12
"2916","IA","Midwest","Male","35","White",1,1,4
"2917","IA","Midwest","Male","45","API",0,0,3
"2918","IA","Midwest","Male","45","API",0,1,5
"2919","IA","Midwest","Male","45","Black",0,0,3
"2920","IA","Midwest","Male","45","Black",0,1,3
"2921","IA","Midwest","Male","45","Native",0,1,3
"2922","IA","Midwest","Male","45","Native",1,0,1
"2923","IA","Midwest","Male","45","Other",0,0,3
"2924","IA","Midwest","Male","45","Other",0,1,3
"2925","IA","Midwest","Male","45","Other",1,0,2
"2926","IA","Midwest","Male","45","Other",1,1,2
"2927","IA","Midwest","Male","45","White",0,0,206
"2928","IA","Midwest","Male","45","White",0,1,259
"2929","IA","Midwest","Male","45","White",1,0,6
"2930","IA","Midwest","Male","45","White",1,1,3
"2931","IA","Midwest","Male","55","API",0,0,4
"2932","IA","Midwest","Male","55","API",0,1,3
"2933","IA","Midwest","Male","55","Black",0,0,2
"2934","IA","Midwest","Male","55","Black",0,1,3
"2935","IA","Midwest","Male","55","Other",0,0,2
"2936","IA","Midwest","Male","55","Other",0,1,3
"2937","IA","Midwest","Male","55","Other",1,0,4
"2938","IA","Midwest","Male","55","Other",1,1,1
"2939","IA","Midwest","Male","55","White",0,0,400
"2940","IA","Midwest","Male","55","White",0,1,307
"2941","IA","Midwest","Male","55","White",1,0,4
"2942","IA","Midwest","Male","55","White",1,1,2
"2943","IA","Midwest","Male","65","API",0,0,1
"2944","IA","Midwest","Male","65","API",0,1,1
"2945","IA","Midwest","Male","65","Black",0,0,2
"2946","IA","Midwest","Male","65","Native",0,0,1
"2947","IA","Midwest","Male","65","Native",0,1,3
"2948","IA","Midwest","Male","65","Native",1,0,1
"2949","IA","Midwest","Male","65","Other",0,0,1
"2950","IA","Midwest","Male","65","Other",1,0,1
"2951","IA","Midwest","Male","65","White",0,0,298
"2952","IA","Midwest","Male","65","White",0,1,265
"2953","IA","Midwest","Male","65","White",1,0,2
"2954","IA","Midwest","Male","65","White",1,1,1
"2955","IA","Midwest","Male","75","Other",0,0,2
"2956","IA","Midwest","Male","75","White",0,0,204
"2957","IA","Midwest","Male","75","White",0,1,82
"2958","IA","Midwest","Male","75","White",1,0,2
"2959","IA","Midwest","Male","75","White",1,1,1
"2960","IA","Midwest","Male","NA","API",0,0,20
"2961","IA","Midwest","Male","NA","Black",0,0,22
"2962","IA","Midwest","Male","NA","Black",1,0,1
"2963","IA","Midwest","Male","NA","Native",0,0,4
"2964","IA","Midwest","Male","NA","Native",1,0,7
"2965","IA","Midwest","Male","NA","Other",0,0,38
"2966","IA","Midwest","Male","NA","Other",1,0,16
"2967","IA","Midwest","Male","NA","White",0,0,896
"2968","IA","Midwest","Male","NA","White",0,1,29
"2969","IA","Midwest","Male","NA","White",1,0,39
"2970","IA","Midwest","Male","NA","White",1,1,1
"2971","ID","West","Female","18","API",0,0,2
"2972","ID","West","Female","18","API",0,1,3
"2973","ID","West","Female","18","API",1,0,1
"2974","ID","West","Female","18","Black",0,1,3
"2975","ID","West","Female","18","Black",1,0,1
"2976","ID","West","Female","18","Native",0,0,8
"2977","ID","West","Female","18","Native",0,1,1
"2978","ID","West","Female","18","Native",1,0,1
"2979","ID","West","Female","18","Other",0,0,7
"2980","ID","West","Female","18","Other",0,1,4
"2981","ID","West","Female","18","Other",1,0,7
"2982","ID","West","Female","18","Other",1,1,2
"2983","ID","West","Female","18","White",0,0,97
"2984","ID","West","Female","18","White",0,1,47
"2985","ID","West","Female","18","White",1,0,14
"2986","ID","West","Female","18","White",1,1,9
"2987","ID","West","Female","25","API",0,0,1
"2988","ID","West","Female","25","Black",0,0,1
"2989","ID","West","Female","25","Native",0,0,3
"2990","ID","West","Female","25","Other",0,0,1
"2991","ID","West","Female","25","Other",0,1,4
"2992","ID","West","Female","25","Other",1,1,2
"2993","ID","West","Female","25","White",0,0,80
"2994","ID","West","Female","25","White",0,1,133
"2995","ID","West","Female","25","White",1,0,9
"2996","ID","West","Female","25","White",1,1,9
"2997","ID","West","Female","35","API",0,0,1
"2998","ID","West","Female","35","API",0,1,3
"2999","ID","West","Female","35","Black",1,0,1
"3000","ID","West","Female","35","Native",0,0,1
"3001","ID","West","Female","35","Native",0,1,1
"3002","ID","West","Female","35","Native",1,0,1
"3003","ID","West","Female","35","Native",1,1,1
"3004","ID","West","Female","35","Other",0,0,1
"3005","ID","West","Female","35","Other",0,1,6
"3006","ID","West","Female","35","Other",1,0,2
"3007","ID","West","Female","35","Other",1,1,3
"3008","ID","West","Female","35","White",0,0,58
"3009","ID","West","Female","35","White",0,1,183
"3010","ID","West","Female","35","White",1,0,8
"3011","ID","West","Female","35","White",1,1,6
"3012","ID","West","Female","45","API",0,0,1
"3013","ID","West","Female","45","API",0,1,3
"3014","ID","West","Female","45","Black",0,1,1
"3015","ID","West","Female","45","Black",1,0,1
"3016","ID","West","Female","45","Native",0,0,4
"3017","ID","West","Female","45","Native",0,1,4
"3018","ID","West","Female","45","Other",0,0,3
"3019","ID","West","Female","45","Other",0,1,6
"3020","ID","West","Female","45","Other",1,0,7
"3021","ID","West","Female","45","White",0,0,76
"3022","ID","West","Female","45","White",0,1,145
"3023","ID","West","Female","45","White",1,0,10
"3024","ID","West","Female","45","White",1,1,6
"3025","ID","West","Female","55","API",0,0,1
"3026","ID","West","Female","55","API",0,1,3
"3027","ID","West","Female","55","Black",1,0,1
"3028","ID","West","Female","55","Native",0,0,1
"3029","ID","West","Female","55","Native",0,1,2
"3030","ID","West","Female","55","Native",1,0,1
"3031","ID","West","Female","55","Native",1,1,1
"3032","ID","West","Female","55","Other",0,0,3
"3033","ID","West","Female","55","Other",0,1,2
"3034","ID","West","Female","55","Other",1,0,5
"3035","ID","West","Female","55","Other",1,1,3
"3036","ID","West","Female","55","White",0,0,163
"3037","ID","West","Female","55","White",0,1,153
"3038","ID","West","Female","55","White",1,0,6
"3039","ID","West","Female","55","White",1,1,3
"3040","ID","West","Female","65","API",0,0,1
"3041","ID","West","Female","65","API",0,1,1
"3042","ID","West","Female","65","Native",0,1,5
"3043","ID","West","Female","65","Other",0,0,2
"3044","ID","West","Female","65","Other",0,1,4
"3045","ID","West","Female","65","Other",1,0,3
"3046","ID","West","Female","65","Other",1,1,3
"3047","ID","West","Female","65","White",0,0,124
"3048","ID","West","Female","65","White",0,1,164
"3049","ID","West","Female","65","White",1,0,5
"3050","ID","West","Female","65","White",1,1,2
"3051","ID","West","Female","75","API",0,0,1
"3052","ID","West","Female","75","API",1,0,1
"3053","ID","West","Female","75","API",1,1,1
"3054","ID","West","Female","75","Native",0,0,3
"3055","ID","West","Female","75","Native",0,1,1
"3056","ID","West","Female","75","Other",0,0,1
"3057","ID","West","Female","75","Other",0,1,1
"3058","ID","West","Female","75","Other",1,0,2
"3059","ID","West","Female","75","White",0,0,116
"3060","ID","West","Female","75","White",0,1,74
"3061","ID","West","Female","75","White",1,0,4
"3062","ID","West","Female","NA","API",0,0,8
"3063","ID","West","Female","NA","Black",0,0,3
"3064","ID","West","Female","NA","Black",0,1,1
"3065","ID","West","Female","NA","Black",1,0,2
"3066","ID","West","Female","NA","Native",0,0,6
"3067","ID","West","Female","NA","Other",0,0,24
"3068","ID","West","Female","NA","Other",1,0,16
"3069","ID","West","Female","NA","White",0,0,502
"3070","ID","West","Female","NA","White",0,1,25
"3071","ID","West","Female","NA","White",1,0,50
"3072","ID","West","Male","18","API",0,0,2
"3073","ID","West","Male","18","API",0,1,1
"3074","ID","West","Male","18","Black",0,0,2
"3075","ID","West","Male","18","Black",0,1,1
"3076","ID","West","Male","18","Native",0,0,5
"3077","ID","West","Male","18","Native",1,1,1
"3078","ID","West","Male","18","Other",0,0,4
"3079","ID","West","Male","18","Other",0,1,2
"3080","ID","West","Male","18","Other",1,0,5
"3081","ID","West","Male","18","Other",1,1,2
"3082","ID","West","Male","18","White",0,0,111
"3083","ID","West","Male","18","White",0,1,45
"3084","ID","West","Male","18","White",1,0,17
"3085","ID","West","Male","18","White",1,1,3
"3086","ID","West","Male","25","API",0,0,2
"3087","ID","West","Male","25","Black",0,1,1
"3088","ID","West","Male","25","Black",1,0,1
"3089","ID","West","Male","25","Black",1,1,1
"3090","ID","West","Male","25","Native",0,0,3
"3091","ID","West","Male","25","Native",0,1,2
"3092","ID","West","Male","25","Other",0,1,5
"3093","ID","West","Male","25","Other",1,0,2
"3094","ID","West","Male","25","Other",1,1,2
"3095","ID","West","Male","25","White",0,0,105
"3096","ID","West","Male","25","White",0,1,125
"3097","ID","West","Male","25","White",1,0,15
"3098","ID","West","Male","25","White",1,1,5
"3099","ID","West","Male","35","API",0,0,1
"3100","ID","West","Male","35","API",0,1,1
"3101","ID","West","Male","35","Black",0,1,1
"3102","ID","West","Male","35","Native",0,0,4
"3103","ID","West","Male","35","Native",0,1,3
"3104","ID","West","Male","35","Other",0,0,1
"3105","ID","West","Male","35","Other",0,1,3
"3106","ID","West","Male","35","Other",1,0,2
"3107","ID","West","Male","35","Other",1,1,3
"3108","ID","West","Male","35","White",0,0,94
"3109","ID","West","Male","35","White",0,1,167
"3110","ID","West","Male","35","White",1,0,15
"3111","ID","West","Male","35","White",1,1,5
"3112","ID","West","Male","45","API",0,1,5
"3113","ID","West","Male","45","Black",0,0,2
"3114","ID","West","Male","45","Native",0,0,4
"3115","ID","West","Male","45","Native",0,1,2
"3116","ID","West","Male","45","Other",0,0,3
"3117","ID","West","Male","45","Other",0,1,1
"3118","ID","West","Male","45","Other",1,0,5
"3119","ID","West","Male","45","Other",1,1,2
"3120","ID","West","Male","45","White",0,0,93
"3121","ID","West","Male","45","White",0,1,151
"3122","ID","West","Male","45","White",1,0,16
"3123","ID","West","Male","45","White",1,1,4
"3124","ID","West","Male","55","API",0,0,1
"3125","ID","West","Male","55","Black",1,1,1
"3126","ID","West","Male","55","Native",0,0,4
"3127","ID","West","Male","55","Native",0,1,1
"3128","ID","West","Male","55","Other",0,0,2
"3129","ID","West","Male","55","Other",0,1,3
"3130","ID","West","Male","55","Other",1,0,8
"3131","ID","West","Male","55","White",0,0,157
"3132","ID","West","Male","55","White",0,1,153
"3133","ID","West","Male","55","White",1,0,13
"3134","ID","West","Male","55","White",1,1,1
"3135","ID","West","Male","65","API",0,1,2
"3136","ID","West","Male","65","Black",0,0,1
"3137","ID","West","Male","65","Black",0,1,1
"3138","ID","West","Male","65","Native",0,0,5
"3139","ID","West","Male","65","Native",0,1,3
"3140","ID","West","Male","65","Other",0,1,1
"3141","ID","West","Male","65","Other",1,0,3
"3142","ID","West","Male","65","Other",1,1,1
"3143","ID","West","Male","65","White",0,0,121
"3144","ID","West","Male","65","White",0,1,187
"3145","ID","West","Male","65","White",1,0,1
"3146","ID","West","Male","65","White",1,1,3
"3147","ID","West","Male","75","API",0,0,1
"3148","ID","West","Male","75","Black",0,1,1
"3149","ID","West","Male","75","Other",0,0,1
"3150","ID","West","Male","75","White",0,0,80
"3151","ID","West","Male","75","White",0,1,83
"3152","ID","West","Male","NA","API",0,0,2
"3153","ID","West","Male","NA","Black",0,0,1
"3154","ID","West","Male","NA","Black",1,0,1
"3155","ID","West","Male","NA","Native",0,0,11
"3156","ID","West","Male","NA","Other",0,0,16
"3157","ID","West","Male","NA","Other",1,0,11
"3158","ID","West","Male","NA","White",0,0,523
"3159","ID","West","Male","NA","White",0,1,23
"3160","ID","West","Male","NA","White",1,0,48
"3161","ID","West","Male","NA","White",1,1,1
"3162","IL","Midwest","Female","18","API",0,0,40
"3163","IL","Midwest","Female","18","API",0,1,36
"3164","IL","Midwest","Female","18","API",1,1,1
"3165","IL","Midwest","Female","18","Black",0,0,106
"3166","IL","Midwest","Female","18","Black",0,1,55
"3167","IL","Midwest","Female","18","Black",1,0,2
"3168","IL","Midwest","Female","18","Black",1,1,2
"3169","IL","Midwest","Female","18","Native",0,0,1
"3170","IL","Midwest","Female","18","Native",1,0,1
"3171","IL","Midwest","Female","18","Native",1,1,1
"3172","IL","Midwest","Female","18","Other",0,0,27
"3173","IL","Midwest","Female","18","Other",0,1,23
"3174","IL","Midwest","Female","18","Other",1,0,54
"3175","IL","Midwest","Female","18","Other",1,1,25
"3176","IL","Midwest","Female","18","White",0,0,581
"3177","IL","Midwest","Female","18","White",0,1,424
"3178","IL","Midwest","Female","18","White",1,0,100
"3179","IL","Midwest","Female","18","White",1,1,71
"3180","IL","Midwest","Female","25","API",0,0,12
"3181","IL","Midwest","Female","25","API",0,1,157
"3182","IL","Midwest","Female","25","API",1,0,1
"3183","IL","Midwest","Female","25","Black",0,0,95
"3184","IL","Midwest","Female","25","Black",0,1,124
"3185","IL","Midwest","Female","25","Black",1,0,1
"3186","IL","Midwest","Female","25","Black",1,1,6
"3187","IL","Midwest","Female","25","Native",0,0,2
"3188","IL","Midwest","Female","25","Native",0,1,1
"3189","IL","Midwest","Female","25","Native",1,1,3
"3190","IL","Midwest","Female","25","Other",0,0,14
"3191","IL","Midwest","Female","25","Other",0,1,35
"3192","IL","Midwest","Female","25","Other",1,0,46
"3193","IL","Midwest","Female","25","Other",1,1,66
"3194","IL","Midwest","Female","25","White",0,0,354
"3195","IL","Midwest","Female","25","White",0,1,1169
"3196","IL","Midwest","Female","25","White",1,0,108
"3197","IL","Midwest","Female","25","White",1,1,108
"3198","IL","Midwest","Female","35","API",0,0,18
"3199","IL","Midwest","Female","35","API",0,1,149
"3200","IL","Midwest","Female","35","API",1,1,3
"3201","IL","Midwest","Female","35","Black",0,0,103
"3202","IL","Midwest","Female","35","Black",0,1,141
"3203","IL","Midwest","Female","35","Black",1,0,3
"3204","IL","Midwest","Female","35","Black",1,1,6
"3205","IL","Midwest","Female","35","Native",0,0,1
"3206","IL","Midwest","Female","35","Native",1,0,1
"3207","IL","Midwest","Female","35","Native",1,1,1
"3208","IL","Midwest","Female","35","Other",0,0,6
"3209","IL","Midwest","Female","35","Other",0,1,23
"3210","IL","Midwest","Female","35","Other",1,0,68
"3211","IL","Midwest","Female","35","Other",1,1,32
"3212","IL","Midwest","Female","35","White",0,0,362
"3213","IL","Midwest","Female","35","White",0,1,1165
"3214","IL","Midwest","Female","35","White",1,0,104
"3215","IL","Midwest","Female","35","White",1,1,88
"3216","IL","Midwest","Female","45","API",0,0,26
"3217","IL","Midwest","Female","45","API",0,1,101
"3218","IL","Midwest","Female","45","API",1,0,2
"3219","IL","Midwest","Female","45","API",1,1,4
"3220","IL","Midwest","Female","45","Black",0,0,97
"3221","IL","Midwest","Female","45","Black",0,1,147
"3222","IL","Midwest","Female","45","Black",1,0,3
"3223","IL","Midwest","Female","45","Black",1,1,2
"3224","IL","Midwest","Female","45","Native",0,0,1
"3225","IL","Midwest","Female","45","Native",0,1,3
"3226","IL","Midwest","Female","45","Native",1,0,2
"3227","IL","Midwest","Female","45","Native",1,1,2
"3228","IL","Midwest","Female","45","Other",0,0,7
"3229","IL","Midwest","Female","45","Other",0,1,19
"3230","IL","Midwest","Female","45","Other",1,0,59
"3231","IL","Midwest","Female","45","Other",1,1,24
"3232","IL","Midwest","Female","45","White",0,0,577
"3233","IL","Midwest","Female","45","White",0,1,1186
"3234","IL","Midwest","Female","45","White",1,0,124
"3235","IL","Midwest","Female","45","White",1,1,74
"3236","IL","Midwest","Female","55","API",0,0,47
"3237","IL","Midwest","Female","55","API",0,1,83
"3238","IL","Midwest","Female","55","Black",0,0,146
"3239","IL","Midwest","Female","55","Black",0,1,181
"3240","IL","Midwest","Female","55","Black",1,1,1
"3241","IL","Midwest","Female","55","Native",0,0,1
"3242","IL","Midwest","Female","55","Native",0,1,2
"3243","IL","Midwest","Female","55","Native",1,0,1
"3244","IL","Midwest","Female","55","Other",0,0,13
"3245","IL","Midwest","Female","55","Other",0,1,10
"3246","IL","Midwest","Female","55","Other",1,0,58
"3247","IL","Midwest","Female","55","Other",1,1,13
"3248","IL","Midwest","Female","55","White",0,0,1001
"3249","IL","Midwest","Female","55","White",0,1,1295
"3250","IL","Midwest","Female","55","White",1,0,81
"3251","IL","Midwest","Female","55","White",1,1,41
"3252","IL","Midwest","Female","65","API",0,0,45
"3253","IL","Midwest","Female","65","API",0,1,53
"3254","IL","Midwest","Female","65","API",1,1,3
"3255","IL","Midwest","Female","65","Black",0,0,119
"3256","IL","Midwest","Female","65","Black",0,1,112
"3257","IL","Midwest","Female","65","Native",0,0,1
"3258","IL","Midwest","Female","65","Native",1,1,1
"3259","IL","Midwest","Female","65","Other",0,0,14
"3260","IL","Midwest","Female","65","Other",0,1,6
"3261","IL","Midwest","Female","65","Other",1,0,31
"3262","IL","Midwest","Female","65","Other",1,1,5
"3263","IL","Midwest","Female","65","White",0,0,857
"3264","IL","Midwest","Female","65","White",0,1,949
"3265","IL","Midwest","Female","65","White",1,0,77
"3266","IL","Midwest","Female","65","White",1,1,21
"3267","IL","Midwest","Female","75","API",0,0,20
"3268","IL","Midwest","Female","75","API",0,1,13
"3269","IL","Midwest","Female","75","API",1,0,1
"3270","IL","Midwest","Female","75","Black",0,0,87
"3271","IL","Midwest","Female","75","Black",0,1,49
"3272","IL","Midwest","Female","75","Native",0,0,1
"3273","IL","Midwest","Female","75","Native",0,1,1
"3274","IL","Midwest","Female","75","Native",1,1,1
"3275","IL","Midwest","Female","75","Other",0,0,3
"3276","IL","Midwest","Female","75","Other",0,1,1
"3277","IL","Midwest","Female","75","Other",1,0,10
"3278","IL","Midwest","Female","75","Other",1,1,1
"3279","IL","Midwest","Female","75","White",0,0,657
"3280","IL","Midwest","Female","75","White",0,1,360
"3281","IL","Midwest","Female","75","White",1,0,26
"3282","IL","Midwest","Female","75","White",1,1,2
"3283","IL","Midwest","Female","NA","API",0,0,209
"3284","IL","Midwest","Female","NA","API",1,0,8
"3285","IL","Midwest","Female","NA","Black",0,0,362
"3286","IL","Midwest","Female","NA","Black",0,1,15
"3287","IL","Midwest","Female","NA","Black",1,0,13
"3288","IL","Midwest","Female","NA","Native",0,0,2
"3289","IL","Midwest","Female","NA","Other",0,0,148
"3290","IL","Midwest","Female","NA","Other",1,0,216
"3291","IL","Midwest","Female","NA","Other",1,1,2
"3292","IL","Midwest","Female","NA","White",0,0,2678
"3293","IL","Midwest","Female","NA","White",0,1,159
"3294","IL","Midwest","Female","NA","White",1,0,403
"3295","IL","Midwest","Female","NA","White",1,1,1
"3296","IL","Midwest","Male","18","API",0,0,59
"3297","IL","Midwest","Male","18","API",0,1,39
"3298","IL","Midwest","Male","18","API",1,0,1
"3299","IL","Midwest","Male","18","Black",0,0,128
"3300","IL","Midwest","Male","18","Black",0,1,42
"3301","IL","Midwest","Male","18","Black",1,0,7
"3302","IL","Midwest","Male","18","Native",0,1,2
"3303","IL","Midwest","Male","18","Native",1,0,1
"3304","IL","Midwest","Male","18","Other",0,0,28
"3305","IL","Midwest","Male","18","Other",0,1,10
"3306","IL","Midwest","Male","18","Other",1,0,54
"3307","IL","Midwest","Male","18","Other",1,1,21
"3308","IL","Midwest","Male","18","White",0,0,650
"3309","IL","Midwest","Male","18","White",0,1,354
"3310","IL","Midwest","Male","18","White",1,0,139
"3311","IL","Midwest","Male","18","White",1,1,59
"3312","IL","Midwest","Male","25","API",0,0,19
"3313","IL","Midwest","Male","25","API",0,1,136
"3314","IL","Midwest","Male","25","Black",0,0,180
"3315","IL","Midwest","Male","25","Black",0,1,99
"3316","IL","Midwest","Male","25","Black",1,0,4
"3317","IL","Midwest","Male","25","Black",1,1,8
"3318","IL","Midwest","Male","25","Native",0,0,2
"3319","IL","Midwest","Male","25","Native",1,1,3
"3320","IL","Midwest","Male","25","Other",0,0,14
"3321","IL","Midwest","Male","25","Other",0,1,42
"3322","IL","Midwest","Male","25","Other",1,0,72
"3323","IL","Midwest","Male","25","Other",1,1,47
"3324","IL","Midwest","Male","25","White",0,0,505
"3325","IL","Midwest","Male","25","White",0,1,979
"3326","IL","Midwest","Male","25","White",1,0,144
"3327","IL","Midwest","Male","25","White",1,1,107
"3328","IL","Midwest","Male","35","API",0,0,22
"3329","IL","Midwest","Male","35","API",0,1,125
"3330","IL","Midwest","Male","35","API",1,0,3
"3331","IL","Midwest","Male","35","Black",0,0,138
"3332","IL","Midwest","Male","35","Black",0,1,70
"3333","IL","Midwest","Male","35","Black",1,0,1
"3334","IL","Midwest","Male","35","Black",1,1,3
"3335","IL","Midwest","Male","35","Native",0,0,4
"3336","IL","Midwest","Male","35","Native",0,1,1
"3337","IL","Midwest","Male","35","Native",1,1,2
"3338","IL","Midwest","Male","35","Other",0,0,12
"3339","IL","Midwest","Male","35","Other",0,1,22
"3340","IL","Midwest","Male","35","Other",1,0,85
"3341","IL","Midwest","Male","35","Other",1,1,25
"3342","IL","Midwest","Male","35","White",0,0,580
"3343","IL","Midwest","Male","35","White",0,1,1060
"3344","IL","Midwest","Male","35","White",1,0,121
"3345","IL","Midwest","Male","35","White",1,1,83
"3346","IL","Midwest","Male","45","API",0,0,21
"3347","IL","Midwest","Male","45","API",0,1,91
"3348","IL","Midwest","Male","45","API",1,1,1
"3349","IL","Midwest","Male","45","Black",0,0,123
"3350","IL","Midwest","Male","45","Black",0,1,88
"3351","IL","Midwest","Male","45","Native",0,0,3
"3352","IL","Midwest","Male","45","Native",1,0,2
"3353","IL","Midwest","Male","45","Native",1,1,1
"3354","IL","Midwest","Male","45","Other",0,0,10
"3355","IL","Midwest","Male","45","Other",0,1,16
"3356","IL","Midwest","Male","45","Other",1,0,61
"3357","IL","Midwest","Male","45","Other",1,1,17
"3358","IL","Midwest","Male","45","White",0,0,661
"3359","IL","Midwest","Male","45","White",0,1,1046
"3360","IL","Midwest","Male","45","White",1,0,142
"3361","IL","Midwest","Male","45","White",1,1,72
"3362","IL","Midwest","Male","55","API",0,0,30
"3363","IL","Midwest","Male","55","API",0,1,71
"3364","IL","Midwest","Male","55","API",1,0,1
"3365","IL","Midwest","Male","55","API",1,1,1
"3366","IL","Midwest","Male","55","Black",0,0,155
"3367","IL","Midwest","Male","55","Black",0,1,83
"3368","IL","Midwest","Male","55","Black",1,0,3
"3369","IL","Midwest","Male","55","Native",0,0,5
"3370","IL","Midwest","Male","55","Native",0,1,2
"3371","IL","Midwest","Male","55","Native",1,0,2
"3372","IL","Midwest","Male","55","Other",0,0,3
"3373","IL","Midwest","Male","55","Other",0,1,14
"3374","IL","Midwest","Male","55","Other",1,0,47
"3375","IL","Midwest","Male","55","Other",1,1,12
"3376","IL","Midwest","Male","55","White",0,0,1016
"3377","IL","Midwest","Male","55","White",0,1,1114
"3378","IL","Midwest","Male","55","White",1,0,90
"3379","IL","Midwest","Male","55","White",1,1,41
"3380","IL","Midwest","Male","65","API",0,0,20
"3381","IL","Midwest","Male","65","API",0,1,52
"3382","IL","Midwest","Male","65","API",1,0,1
"3383","IL","Midwest","Male","65","API",1,1,1
"3384","IL","Midwest","Male","65","Black",0,0,101
"3385","IL","Midwest","Male","65","Black",0,1,80
"3386","IL","Midwest","Male","65","Black",1,1,1
"3387","IL","Midwest","Male","65","Native",0,0,2
"3388","IL","Midwest","Male","65","Native",1,0,5
"3389","IL","Midwest","Male","65","Native",1,1,1
"3390","IL","Midwest","Male","65","Other",0,0,3
"3391","IL","Midwest","Male","65","Other",0,1,11
"3392","IL","Midwest","Male","65","Other",1,0,33
"3393","IL","Midwest","Male","65","Other",1,1,7
"3394","IL","Midwest","Male","65","White",0,0,751
"3395","IL","Midwest","Male","65","White",0,1,990
"3396","IL","Midwest","Male","65","White",1,0,64
"3397","IL","Midwest","Male","65","White",1,1,16
