"","state","gender","age","race","hisp","edu","n"
"1172","CA","Male","75","White",1,0,227
"1173","CA","Male","75","White",1,1,74
"1174","CA","Male","NA","API",0,0,1568
"1175","CA","Male","NA","API",0,1,60
"1176","CA","Male","NA","API",1,0,37
"1177","CA","Male","NA","API",1,1,1
"1178","CA","Male","NA","Black",0,0,438
"1179","CA","Male","NA","Black",0,1,14
"1180","CA","Male","NA","Black",1,0,49
"1181","CA","Male","NA","Native",0,0,78
"1182","CA","Male","NA","Native",0,1,2
"1183","CA","Male","NA","Native",1,0,70
"1184","CA","Male","NA","Native",1,1,1
"1185","CA","Male","NA","Other",0,0,724
"1186","CA","Male","NA","Other",0,1,10
"1187","CA","Male","NA","Other",1,0,2033
"1188","CA","Male","NA","Other",1,1,5
"1189","CA","Male","NA","White",0,0,3489
"1190","CA","Male","NA","White",0,1,459
"1191","CA","Male","NA","White",1,0,3186
"1192","CA","Male","NA","White",1,1,28
"1193","CO","Female","18","API",0,0,12
"1194","CO","Female","18","API",0,1,13
"1195","CO","Female","18","API",1,0,1
"1196","CO","Female","18","Black",0,0,17
"1197","CO","Female","18","Black",0,1,8
"1198","CO","Female","18","Native",0,0,1
"1199","CO","Female","18","Native",0,1,3
"1200","CO","Female","18","Native",1,1,1
"1201","CO","Female","18","Other",0,0,9
"1202","CO","Female","18","Other",0,1,4
"1203","CO","Female","18","Other",1,0,31
"1204","CO","Female","18","Other",1,1,11
"1205","CO","Female","18","White",0,0,246
"1206","CO","Female","18","White",0,1,178
"1207","CO","Female","18","White",1,0,82
"1208","CO","Female","18","White",1,1,27
"1209","CO","Female","25","API",0,0,8
"1210","CO","Female","25","API",0,1,38
"1211","CO","Female","25","API",1,0,1
"1212","CO","Female","25","Black",0,0,8
"1213","CO","Female","25","Black",0,1,18
"1214","CO","Female","25","Black",1,0,1
"1215","CO","Female","25","Black",1,1,3
"1216","CO","Female","25","Native",0,0,1
"1217","CO","Female","25","Native",0,1,2
"1218","CO","Female","25","Native",1,0,3
"1219","CO","Female","25","Native",1,1,7
"1220","CO","Female","25","Other",0,0,7
"1221","CO","Female","25","Other",0,1,25
"1222","CO","Female","25","Other",1,0,16
"1223","CO","Female","25","Other",1,1,25
"1224","CO","Female","25","White",0,0,174
"1225","CO","Female","25","White",0,1,613
"1226","CO","Female","25","White",1,0,66
"1227","CO","Female","25","White",1,1,76
"1228","CO","Female","35","API",0,0,8
"1229","CO","Female","35","API",0,1,40
"1230","CO","Female","35","API",1,1,1
"1231","CO","Female","35","Black",0,0,14
"1232","CO","Female","35","Black",0,1,10
"1233","CO","Female","35","Black",1,1,1
"1234","CO","Female","35","Native",0,0,2
"1235","CO","Female","35","Native",0,1,9
"1236","CO","Female","35","Native",1,0,1
"1237","CO","Female","35","Native",1,1,1
"1238","CO","Female","35","Other",0,0,3
"1239","CO","Female","35","Other",0,1,35
"1240","CO","Female","35","Other",1,0,27
"1241","CO","Female","35","Other",1,1,12
"1242","CO","Female","35","White",0,0,144
"1243","CO","Female","35","White",0,1,682
"1244","CO","Female","35","White",1,0,82
"1245","CO","Female","35","White",1,1,62
"1246","CO","Female","45","API",0,0,18
"1247","CO","Female","45","API",0,1,32
"1248","CO","Female","45","API",1,0,1
"1249","CO","Female","45","Black",0,0,3
"1250","CO","Female","45","Black",0,1,15
"1251","CO","Female","45","Black",1,0,1
"1252","CO","Female","45","Black",1,1,1
"1253","CO","Female","45","Native",0,0,1
"1254","CO","Female","45","Native",0,1,4
"1255","CO","Female","45","Native",1,0,2
"1256","CO","Female","45","Native",1,1,3
"1257","CO","Female","45","Other",0,0,8
"1258","CO","Female","45","Other",0,1,21
"1259","CO","Female","45","Other",1,0,25
"1260","CO","Female","45","Other",1,1,16
"1261","CO","Female","45","White",0,0,165
"1262","CO","Female","45","White",0,1,618
"1263","CO","Female","45","White",1,0,62
"1264","CO","Female","45","White",1,1,48
"1265","CO","Female","55","API",0,0,19
"1266","CO","Female","55","API",0,1,24
"1267","CO","Female","55","API",1,1,1
"1268","CO","Female","55","Black",0,0,23
"1269","CO","Female","55","Black",0,1,10
"1270","CO","Female","55","Black",1,0,1
"1271","CO","Female","55","Native",0,0,5
"1272","CO","Female","55","Native",0,1,8
"1273","CO","Female","55","Native",1,0,3
"1274","CO","Female","55","Native",1,1,2
"1275","CO","Female","55","Other",0,0,9
"1276","CO","Female","55","Other",0,1,9
"1277","CO","Female","55","Other",1,0,25
"1278","CO","Female","55","Other",1,1,13
"1279","CO","Female","55","White",0,0,294
"1280","CO","Female","55","White",0,1,688
"1281","CO","Female","55","White",1,0,43
"1282","CO","Female","55","White",1,1,47
"1283","CO","Female","65","API",0,0,14
"1284","CO","Female","65","API",0,1,6
"1285","CO","Female","65","API",1,1,1
"1286","CO","Female","65","Black",0,0,14
"1287","CO","Female","65","Black",0,1,9
"1288","CO","Female","65","Black",1,0,1
"1289","CO","Female","65","Native",0,0,4
"1290","CO","Female","65","Native",0,1,5
"1291","CO","Female","65","Native",1,0,1
"1292","CO","Female","65","Other",0,0,5
"1293","CO","Female","65","Other",0,1,6
"1294","CO","Female","65","Other",1,0,8
"1295","CO","Female","65","Other",1,1,6
"1296","CO","Female","65","White",0,0,272
"1297","CO","Female","65","White",0,1,580
"1298","CO","Female","65","White",1,0,29
"1299","CO","Female","65","White",1,1,30
"1300","CO","Female","75","API",0,0,4
"1301","CO","Female","75","API",0,1,7
"1302","CO","Female","75","Black",0,0,7
"1303","CO","Female","75","Black",0,1,4
"1304","CO","Female","75","Native",0,1,3
"1305","CO","Female","75","Other",0,0,1
"1306","CO","Female","75","Other",1,0,2
"1307","CO","Female","75","Other",1,1,1
"1308","CO","Female","75","White",0,0,184
"1309","CO","Female","75","White",0,1,237
"1310","CO","Female","75","White",1,0,33
"1311","CO","Female","75","White",1,1,5
"1312","CO","Female","NA","API",0,0,62
"1313","CO","Female","NA","API",0,1,1
"1314","CO","Female","NA","Black",0,0,51
"1315","CO","Female","NA","Black",0,1,4
"1316","CO","Female","NA","Black",1,0,11
"1317","CO","Female","NA","Native",0,0,10
"1318","CO","Female","NA","Native",1,0,12
"1319","CO","Female","NA","Native",1,1,1
"1320","CO","Female","NA","Other",0,0,94
"1321","CO","Female","NA","Other",1,0,88
"1322","CO","Female","NA","White",0,0,1184
"1323","CO","Female","NA","White",0,1,77
"1324","CO","Female","NA","White",1,0,286
"1325","CO","Female","NA","White",1,1,5
"1326","CO","Male","18","API",0,0,15
"1327","CO","Male","18","API",0,1,9
"1328","CO","Male","18","API",1,0,1
"1329","CO","Male","18","Black",0,0,11
"1330","CO","Male","18","Black",0,1,6
"1331","CO","Male","18","Black",1,0,1
"1332","CO","Male","18","Native",0,0,8
"1333","CO","Male","18","Native",1,0,1
"1334","CO","Male","18","Other",0,0,15
"1335","CO","Male","18","Other",0,1,12
"1336","CO","Male","18","Other",1,0,39
"1337","CO","Male","18","Other",1,1,6
"1338","CO","Male","18","White",0,0,266
"1339","CO","Male","18","White",0,1,169
"1340","CO","Male","18","White",1,0,98
"1341","CO","Male","18","White",1,1,29
"1342","CO","Male","25","API",0,0,5
"1343","CO","Male","25","API",0,1,28
"1344","CO","Male","25","Black",0,0,16
"1345","CO","Male","25","Black",0,1,26
"1346","CO","Male","25","Black",1,0,5
"1347","CO","Male","25","Black",1,1,2
"1348","CO","Male","25","Native",0,0,5
"1349","CO","Male","25","Native",0,1,1
"1350","CO","Male","25","Native",1,0,3
"1351","CO","Male","25","Native",1,1,3
"1352","CO","Male","25","Other",0,0,10
"1353","CO","Male","25","Other",0,1,29
"1354","CO","Male","25","Other",1,0,33
"1355","CO","Male","25","Other",1,1,18
"1356","CO","Male","25","White",0,0,235
"1357","CO","Male","25","White",0,1,598
"1358","CO","Male","25","White",1,0,83
"1359","CO","Male","25","White",1,1,56
"1360","CO","Male","35","API",0,0,7
"1361","CO","Male","35","API",0,1,35
"1362","CO","Male","35","API",1,1,2
"1363","CO","Male","35","Black",0,0,20
"1364","CO","Male","35","Black",0,1,14
"1365","CO","Male","35","Native",0,0,6
"1366","CO","Male","35","Native",0,1,1
"1367","CO","Male","35","Native",1,0,4
"1368","CO","Male","35","Native",1,1,1
"1369","CO","Male","35","Other",0,0,3
"1370","CO","Male","35","Other",0,1,27
"1371","CO","Male","35","Other",1,0,25
"1372","CO","Male","35","Other",1,1,14
"1373","CO","Male","35","White",0,0,241
"1374","CO","Male","35","White",0,1,594
"1375","CO","Male","35","White",1,0,80
"1376","CO","Male","35","White",1,1,50
"1377","CO","Male","45","API",0,0,11
"1378","CO","Male","45","API",0,1,27
"1379","CO","Male","45","Black",0,0,16
"1380","CO","Male","45","Black",0,1,15
"1381","CO","Male","45","Black",1,1,1
"1382","CO","Male","45","Native",0,0,4
"1383","CO","Male","45","Native",0,1,3
"1384","CO","Male","45","Native",1,0,2
"1385","CO","Male","45","Other",0,0,4
"1386","CO","Male","45","Other",0,1,9
"1387","CO","Male","45","Other",1,0,32
"1388","CO","Male","45","Other",1,1,8
"1389","CO","Male","45","White",0,0,217
"1390","CO","Male","45","White",0,1,599
"1391","CO","Male","45","White",1,0,79
"1392","CO","Male","45","White",1,1,46
"1393","CO","Male","55","API",0,0,9
"1394","CO","Male","55","API",0,1,12
"1395","CO","Male","55","Black",0,0,12
"1396","CO","Male","55","Black",0,1,14
"1397","CO","Male","55","Black",1,1,1
"1398","CO","Male","55","Native",0,0,2
"1399","CO","Male","55","Native",0,1,2
"1400","CO","Male","55","Native",1,0,1
"1401","CO","Male","55","Native",1,1,4
"1402","CO","Male","55","Other",0,0,8
"1403","CO","Male","55","Other",0,1,12
"1404","CO","Male","55","Other",1,0,19
"1405","CO","Male","55","Other",1,1,7
"1406","CO","Male","55","White",0,0,298
"1407","CO","Male","55","White",0,1,632
"1408","CO","Male","55","White",1,0,64
"1409","CO","Male","55","White",1,1,27
"1410","CO","Male","65","API",0,0,3
"1411","CO","Male","65","API",0,1,13
"1412","CO","Male","65","Black",0,0,7
"1413","CO","Male","65","Black",0,1,15
"1414","CO","Male","65","Native",0,0,2
"1415","CO","Male","65","Native",0,1,3
"1416","CO","Male","65","Native",1,0,2
"1417","CO","Male","65","Native",1,1,1
"1418","CO","Male","65","Other",0,0,5
"1419","CO","Male","65","Other",0,1,7
"1420","CO","Male","65","Other",1,0,11
"1421","CO","Male","65","Other",1,1,7
"1422","CO","Male","65","White",0,0,200
"1423","CO","Male","65","White",0,1,593
"1424","CO","Male","65","White",1,0,27
"1425","CO","Male","65","White",1,1,27
"1426","CO","Male","75","API",0,0,1
"1427","CO","Male","75","API",0,1,1
"1428","CO","Male","75","Black",0,0,3
"1429","CO","Male","75","Black",0,1,5
"1430","CO","Male","75","Native",1,0,1
"1431","CO","Male","75","Other",0,0,1
"1432","CO","Male","75","Other",1,0,5
"1433","CO","Male","75","Other",1,1,2
"1434","CO","Male","75","White",0,0,95
"1435","CO","Male","75","White",0,1,239
"1436","CO","Male","75","White",1,0,25
"1437","CO","Male","75","White",1,1,13
"1438","CO","Male","NA","API",0,0,48
"1439","CO","Male","NA","API",0,1,1
"1440","CO","Male","NA","API",1,0,5
"1441","CO","Male","NA","Black",0,0,40
"1442","CO","Male","NA","Black",0,1,3
"1443","CO","Male","NA","Black",1,0,5
"1444","CO","Male","NA","Native",0,0,14
"1445","CO","Male","NA","Native",0,1,1
"1446","CO","Male","NA","Native",1,0,9
"1447","CO","Male","NA","Other",0,0,103
"1448","CO","Male","NA","Other",1,0,99
"1449","CO","Male","NA","White",0,0,1157
"1450","CO","Male","NA","White",0,1,66
"1451","CO","Male","NA","White",1,0,301
"1452","CO","Male","NA","White",1,1,3
"1453","CT","Female","18","API",0,0,10
"1454","CT","Female","18","API",0,1,14
"1455","CT","Female","18","Black",0,0,34
"1456","CT","Female","18","Black",0,1,24
"1457","CT","Female","18","Black",1,0,5
"1458","CT","Female","18","Black",1,1,1
"1459","CT","Female","18","Native",0,1,1
"1460","CT","Female","18","Native",1,0,1
"1461","CT","Female","18","Other",0,0,9
"1462","CT","Female","18","Other",0,1,11
"1463","CT","Female","18","Other",1,0,21
"1464","CT","Female","18","Other",1,1,14
"1465","CT","Female","18","White",0,0,160
"1466","CT","Female","18","White",0,1,129
"1467","CT","Female","18","White",1,0,32
"1468","CT","Female","18","White",1,1,13
"1469","CT","Female","25","API",0,0,4
"1470","CT","Female","25","API",0,1,42
"1471","CT","Female","25","API",1,0,1
"1472","CT","Female","25","Black",0,0,29
"1473","CT","Female","25","Black",0,1,38
"1474","CT","Female","25","Black",1,0,2
"1475","CT","Female","25","Black",1,1,2
"1476","CT","Female","25","Native",0,1,1
"1477","CT","Female","25","Other",0,0,3
"1478","CT","Female","25","Other",0,1,18
"1479","CT","Female","25","Other",1,0,12
"1480","CT","Female","25","Other",1,1,16
"1481","CT","Female","25","White",0,0,75
"1482","CT","Female","25","White",0,1,323
"1483","CT","Female","25","White",1,0,30
"1484","CT","Female","25","White",1,1,31
"1485","CT","Female","35","API",0,0,10
"1486","CT","Female","35","API",0,1,38
"1487","CT","Female","35","API",1,1,1
"1488","CT","Female","35","Black",0,0,23
"1489","CT","Female","35","Black",0,1,22
"1490","CT","Female","35","Black",1,0,2
"1491","CT","Female","35","Black",1,1,3
"1492","CT","Female","35","Native",0,1,1
"1493","CT","Female","35","Native",1,0,3
"1494","CT","Female","35","Other",0,0,6
"1495","CT","Female","35","Other",0,1,10
"1496","CT","Female","35","Other",1,0,21
"1497","CT","Female","35","Other",1,1,18
"1498","CT","Female","35","White",0,0,67
"1499","CT","Female","35","White",0,1,321
"1500","CT","Female","35","White",1,0,37
"1501","CT","Female","35","White",1,1,40
"1502","CT","Female","45","API",0,0,10
"1503","CT","Female","45","API",0,1,30
"1504","CT","Female","45","Black",0,0,36
"1505","CT","Female","45","Black",0,1,27
"1506","CT","Female","45","Black",1,0,2
"1507","CT","Female","45","Native",0,0,2
"1508","CT","Female","45","Other",0,0,6
"1509","CT","Female","45","Other",0,1,7
"1510","CT","Female","45","Other",1,0,24
"1511","CT","Female","45","Other",1,1,10
"1512","CT","Female","45","White",0,0,133
"1513","CT","Female","45","White",0,1,400
"1514","CT","Female","45","White",1,0,35
"1515","CT","Female","45","White",1,1,28
"1516","CT","Female","55","API",0,0,8
"1517","CT","Female","55","API",0,1,16
"1518","CT","Female","55","Black",0,0,33
"1519","CT","Female","55","Black",0,1,28
"1520","CT","Female","55","Black",1,0,1
"1521","CT","Female","55","Black",1,1,2
"1522","CT","Female","55","Native",0,0,1
"1523","CT","Female","55","Other",0,0,3
"1524","CT","Female","55","Other",0,1,8
"1525","CT","Female","55","Other",1,0,15
"1526","CT","Female","55","Other",1,1,9
"1527","CT","Female","55","White",0,0,247
"1528","CT","Female","55","White",0,1,474
"1529","CT","Female","55","White",1,0,31
"1530","CT","Female","55","White",1,1,17
"1531","CT","Female","65","API",0,0,8
"1532","CT","Female","65","API",0,1,7
"1533","CT","Female","65","Black",0,0,23
"1534","CT","Female","65","Black",0,1,13
"1535","CT","Female","65","Black",1,0,1
"1536","CT","Female","65","Black",1,1,1
"1537","CT","Female","65","Other",0,0,2
"1538","CT","Female","65","Other",0,1,3
"1539","CT","Female","65","Other",1,0,10
"1540","CT","Female","65","Other",1,1,3
"1541","CT","Female","65","White",0,0,226
"1542","CT","Female","65","White",0,1,367
"1543","CT","Female","65","White",1,0,19
"1544","CT","Female","65","White",1,1,9
"1545","CT","Female","75","API",0,0,3
"1546","CT","Female","75","API",0,1,1
"1547","CT","Female","75","Black",0,0,19
"1548","CT","Female","75","Black",0,1,5
"1549","CT","Female","75","Black",1,0,2
"1550","CT","Female","75","Other",0,0,2
"1551","CT","Female","75","Other",0,1,1
"1552","CT","Female","75","Other",1,0,9
"1553","CT","Female","75","Other",1,1,1
"1554","CT","Female","75","White",0,0,151
"1555","CT","Female","75","White",0,1,176
"1556","CT","Female","75","White",1,0,7
"1557","CT","Female","75","White",1,1,5
"1558","CT","Female","NA","API",0,0,46
"1559","CT","Female","NA","Black",0,0,76
"1560","CT","Female","NA","Black",1,0,16
"1561","CT","Female","NA","Native",0,0,2
"1562","CT","Female","NA","Native",1,0,1
"1563","CT","Female","NA","Other",0,0,53
"1564","CT","Female","NA","Other",1,0,73
"1565","CT","Female","NA","White",0,0,709
"1566","CT","Female","NA","White",0,1,60
"1567","CT","Female","NA","White",1,0,119
"1568","CT","Female","NA","White",1,1,3
"1569","CT","Male","18","API",0,0,14
"1570","CT","Male","18","API",0,1,10
"1571","CT","Male","18","Black",0,0,36
"1572","CT","Male","18","Black",0,1,12
"1573","CT","Male","18","Black",1,0,4
"1574","CT","Male","18","Black",1,1,1
"1575","CT","Male","18","Native",1,1,1
"1576","CT","Male","18","Other",0,0,15
"1577","CT","Male","18","Other",0,1,3
"1578","CT","Male","18","Other",1,0,22
"1579","CT","Male","18","Other",1,1,10
"1580","CT","Male","18","White",0,0,206
"1581","CT","Male","18","White",0,1,133
"1582","CT","Male","18","White",1,0,37
"1583","CT","Male","18","White",1,1,14
"1584","CT","Male","25","API",0,0,5
"1585","CT","Male","25","API",0,1,44
"1586","CT","Male","25","Black",0,0,26
"1587","CT","Male","25","Black",0,1,21
"1588","CT","Male","25","Black",1,0,3
"1589","CT","Male","25","Native",1,0,1
"1590","CT","Male","25","Native",1,1,1
"1591","CT","Male","25","Other",0,0,8
"1592","CT","Male","25","Other",0,1,7
"1593","CT","Male","25","Other",1,0,29
"1594","CT","Male","25","Other",1,1,14
"1595","CT","Male","25","White",0,0,120
"1596","CT","Male","25","White",0,1,282
"1597","CT","Male","25","White",1,0,27
"1598","CT","Male","25","White",1,1,31
"1599","CT","Male","35","API",0,0,3
"1600","CT","Male","35","API",0,1,41
"1601","CT","Male","35","API",1,1,1
"1602","CT","Male","35","Black",0,0,26
"1603","CT","Male","35","Black",0,1,24
"1604","CT","Male","35","Black",1,0,3
"1605","CT","Male","35","Black",1,1,1
"1606","CT","Male","35","Native",0,1,1
"1607","CT","Male","35","Other",0,0,4
"1608","CT","Male","35","Other",0,1,8
"1609","CT","Male","35","Other",1,0,30
"1610","CT","Male","35","Other",1,1,11
"1611","CT","Male","35","White",0,0,119
"1612","CT","Male","35","White",0,1,262
"1613","CT","Male","35","White",1,0,35
"1614","CT","Male","35","White",1,1,18
"1615","CT","Male","45","API",0,0,4
"1616","CT","Male","45","API",0,1,24
"1617","CT","Male","45","Black",0,0,26
"1618","CT","Male","45","Black",0,1,19
"1619","CT","Male","45","Black",1,0,1
"1620","CT","Male","45","Black",1,1,1
"1621","CT","Male","45","Native",1,0,1
"1622","CT","Male","45","Other",0,0,3
"1623","CT","Male","45","Other",0,1,6
"1624","CT","Male","45","Other",1,0,25
"1625","CT","Male","45","Other",1,1,6
"1626","CT","Male","45","White",0,0,177
"1627","CT","Male","45","White",0,1,304
"1628","CT","Male","45","White",1,0,36
"1629","CT","Male","45","White",1,1,19
"1630","CT","Male","55","API",0,0,11
"1631","CT","Male","55","API",0,1,18
"1632","CT","Male","55","Black",0,0,33
"1633","CT","Male","55","Black",0,1,12
"1634","CT","Male","55","Black",1,0,1
"1635","CT","Male","55","Black",1,1,2
"1636","CT","Male","55","Native",0,0,1
"1637","CT","Male","55","Native",0,1,1
"1638","CT","Male","55","Native",1,0,1
"1639","CT","Male","55","Other",0,0,3
"1640","CT","Male","55","Other",0,1,4
"1641","CT","Male","55","Other",1,0,20
"1642","CT","Male","55","Other",1,1,5
"1643","CT","Male","55","White",0,0,285
"1644","CT","Male","55","White",0,1,400
"1645","CT","Male","55","White",1,0,24
"1646","CT","Male","55","White",1,1,12
"1647","CT","Male","65","API",0,0,4
"1648","CT","Male","65","API",0,1,13
"1649","CT","Male","65","Black",0,0,30
"1650","CT","Male","65","Black",0,1,10
"1651","CT","Male","65","Black",1,1,1
"1652","CT","Male","65","Native",1,1,1
"1653","CT","Male","65","Other",0,0,5
"1654","CT","Male","65","Other",0,1,4
"1655","CT","Male","65","Other",1,0,6
"1656","CT","Male","65","Other",1,1,2
"1657","CT","Male","65","White",0,0,171
"1658","CT","Male","65","White",0,1,363
"1659","CT","Male","65","White",1,0,16
"1660","CT","Male","65","White",1,1,9
"1661","CT","Male","75","API",0,0,1
"1662","CT","Male","75","Black",0,0,7
"1663","CT","Male","75","Black",0,1,3
"1664","CT","Male","75","Other",0,0,2
"1665","CT","Male","75","Other",1,0,1
"1666","CT","Male","75","White",0,0,118
"1667","CT","Male","75","White",0,1,163
"1668","CT","Male","75","White",1,0,5
"1669","CT","Male","75","White",1,1,5
"1670","CT","Male","NA","API",0,0,57
"1671","CT","Male","NA","API",0,1,2
"1672","CT","Male","NA","Black",0,0,91
"1673","CT","Male","NA","Black",0,1,2
"1674","CT","Male","NA","Black",1,0,13
"1675","CT","Male","NA","Native",0,0,3
"1676","CT","Male","NA","Native",1,0,1
"1677","CT","Male","NA","Other",0,0,57
"1678","CT","Male","NA","Other",0,1,1
"1679","CT","Male","NA","Other",1,0,79
"1680","CT","Male","NA","White",0,0,687
"1681","CT","Male","NA","White",0,1,56
"1682","CT","Male","NA","White",1,0,124
"1683","CT","Male","NA","White",1,1,1
"1684","DC","Female","18","API",0,0,3
"1685","DC","Female","18","API",0,1,11
"1686","DC","Female","18","Black",0,0,32
"1687","DC","Female","18","Black",0,1,11
"1688","DC","Female","18","Black",1,1,1
"1689","DC","Female","18","Native",0,0,1
"1690","DC","Female","18","Other",0,0,1
"1691","DC","Female","18","Other",0,1,3
"1692","DC","Female","18","Other",1,0,3
"1693","DC","Female","18","White",0,0,21
"1694","DC","Female","18","White",0,1,26
"1695","DC","Female","18","White",1,0,3
"1696","DC","Female","18","White",1,1,2
"1697","DC","Female","25","API",0,0,1
"1698","DC","Female","25","API",0,1,17
"1699","DC","Female","25","Black",0,0,25
"1700","DC","Female","25","Black",0,1,28
"1701","DC","Female","25","Black",1,0,1
"1702","DC","Female","25","Native",0,1,1
"1703","DC","Female","25","Other",0,1,7
"1704","DC","Female","25","Other",1,1,4
"1705","DC","Female","25","White",0,0,2
"1706","DC","Female","25","White",0,1,167
"1707","DC","Female","25","White",1,1,11
"1708","DC","Female","35","API",0,0,1
"1709","DC","Female","35","API",0,1,11
"1710","DC","Female","35","Black",0,0,17
"1711","DC","Female","35","Black",0,1,29
"1712","DC","Female","35","Native",1,1,1
"1713","DC","Female","35","Other",0,0,1
"1714","DC","Female","35","Other",0,1,6
"1715","DC","Female","35","Other",1,0,2
"1716","DC","Female","35","Other",1,1,2
"1717","DC","Female","35","White",0,1,68
"1718","DC","Female","35","White",1,0,1
"1719","DC","Female","35","White",1,1,7
"1720","DC","Female","45","API",0,1,1
"1721","DC","Female","45","Black",0,0,18
"1722","DC","Female","45","Black",0,1,26
"1723","DC","Female","45","Black",1,0,1
"1724","DC","Female","45","Black",1,1,1
"1725","DC","Female","45","Other",0,1,3
"1726","DC","Female","45","Other",1,0,2
"1727","DC","Female","45","Other",1,1,2
"1728","DC","Female","45","White",0,1,43
"1729","DC","Female","45","White",1,1,9
"1730","DC","Female","55","API",0,0,1
"1731","DC","Female","55","API",0,1,2
"1732","DC","Female","55","Black",0,0,33
"1733","DC","Female","55","Black",0,1,22
"1734","DC","Female","55","Native",0,1,1
"1735","DC","Female","55","Native",1,0,1
"1736","DC","Female","55","Other",0,0,1
"1737","DC","Female","55","Other",0,1,4
"1738","DC","Female","55","Other",1,0,3
"1739","DC","Female","55","White",0,0,2
"1740","DC","Female","55","White",0,1,29
"1741","DC","Female","55","White",1,0,1
"1742","DC","Female","55","White",1,1,2
"1743","DC","Female","65","API",0,1,1
"1744","DC","Female","65","Black",0,0,27
"1745","DC","Female","65","Black",0,1,24
"1746","DC","Female","65","White",0,0,1
"1747","DC","Female","65","White",0,1,27
"1748","DC","Female","65","White",1,1,2
"1749","DC","Female","75","API",0,1,1
"1750","DC","Female","75","Black",0,0,16
"1751","DC","Female","75","Black",0,1,10
"1752","DC","Female","75","Other",0,1,1
"1753","DC","Female","75","Other",1,0,1
"1754","DC","Female","75","White",0,1,16
"1755","DC","Female","NA","API",0,0,1
"1756","DC","Female","NA","Black",0,0,73
"1757","DC","Female","NA","Black",0,1,3
"1758","DC","Female","NA","Black",1,0,6
"1759","DC","Female","NA","Other",0,0,12
"1760","DC","Female","NA","Other",1,0,7
"1761","DC","Female","NA","White",0,0,47
"1762","DC","Female","NA","White",0,1,5
"1763","DC","Female","NA","White",1,0,10
"1764","DC","Male","18","API",0,0,2
"1765","DC","Male","18","API",0,1,4
"1766","DC","Male","18","Black",0,0,24
"1767","DC","Male","18","Black",0,1,8
"1768","DC","Male","18","Black",1,0,1
"1769","DC","Male","18","Other",0,0,1
"1770","DC","Male","18","Other",0,1,2
"1771","DC","Male","18","Other",1,0,1
"1772","DC","Male","18","Other",1,1,2
"1773","DC","Male","18","White",0,0,19
"1774","DC","Male","18","White",0,1,34
"1775","DC","Male","18","White",1,0,7
"1776","DC","Male","18","White",1,1,3
"1777","DC","Male","25","API",0,1,16
"1778","DC","Male","25","Black",0,0,25
"1779","DC","Male","25","Black",0,1,19
"1780","DC","Male","25","Black",1,0,2
"1781","DC","Male","25","Other",0,1,11
"1782","DC","Male","25","Other",1,0,1
"1783","DC","Male","25","Other",1,1,2
"1784","DC","Male","25","White",0,0,3
"1785","DC","Male","25","White",0,1,130
"1786","DC","Male","25","White",1,0,1
"1787","DC","Male","25","White",1,1,5
"1788","DC","Male","35","API",0,1,5
"1789","DC","Male","35","Black",0,0,22
"1790","DC","Male","35","Black",0,1,24
"1791","DC","Male","35","Black",1,1,1
"1792","DC","Male","35","Native",1,1,1
"1793","DC","Male","35","Other",0,0,1
"1794","DC","Male","35","Other",0,1,3
"1795","DC","Male","35","Other",1,0,5
"1796","DC","Male","35","Other",1,1,4
"1797","DC","Male","35","White",0,0,5
"1798","DC","Male","35","White",0,1,95
"1799","DC","Male","35","White",1,1,5
"1800","DC","Male","45","API",0,0,1
"1801","DC","Male","45","API",0,1,2
"1802","DC","Male","45","Black",0,0,18
"1803","DC","Male","45","Black",0,1,16
"1804","DC","Male","45","Black",1,0,1
"1805","DC","Male","45","Other",0,1,3
"1806","DC","Male","45","Other",1,0,1
"1807","DC","Male","45","Other",1,1,2
"1808","DC","Male","45","White",0,0,3
"1809","DC","Male","45","White",0,1,38
"1810","DC","Male","45","White",1,1,5
"1811","DC","Male","55","API",0,0,1
"1812","DC","Male","55","API",0,1,1
"1813","DC","Male","55","Black",0,0,32
"1814","DC","Male","55","Black",0,1,23
"1815","DC","Male","55","Black",1,1,1
"1816","DC","Male","55","Native",0,0,1
"1817","DC","Male","55","Native",1,1,1
"1818","DC","Male","55","Other",0,1,1
"1819","DC","Male","55","Other",1,0,1
"1820","DC","Male","55","White",0,0,2
"1821","DC","Male","55","White",0,1,38
"1822","DC","Male","55","White",1,0,1
"1823","DC","Male","55","White",1,1,5
"1824","DC","Male","65","API",0,1,1
"1825","DC","Male","65","Black",0,0,19
"1826","DC","Male","65","Black",0,1,19
"1827","DC","Male","65","Black",1,1,1
"1828","DC","Male","65","Other",0,1,1
"1829","DC","Male","65","Other",1,0,1
"1830","DC","Male","65","White",0,0,2
"1831","DC","Male","65","White",0,1,33
"1832","DC","Male","75","Black",0,0,8
"1833","DC","Male","75","Black",0,1,9
"1834","DC","Male","75","Black",1,1,1
"1835","DC","Male","75","Native",1,0,1
"1836","DC","Male","75","White",0,1,8
"1837","DC","Male","75","White",1,1,1
"1838","DC","Male","NA","API",0,0,2
"1839","DC","Male","NA","Black",0,0,56
"1840","DC","Male","NA","Black",0,1,3
"1841","DC","Male","NA","Black",1,0,2
"1842","DC","Male","NA","Other",0,0,11
"1843","DC","Male","NA","Other",0,1,1
"1844","DC","Male","NA","Other",1,0,8
"1845","DC","Male","NA","White",0,0,55
